key	value
790	Antal sjukhusvårdade förstagångsfall som avlider inom 365 dagar efter blödande magsår samt antal av dessa som avlidit på sjukhus dividerat med samtliga förstagångsfall av blödande magsår. Avser personer 45-99 år. Källa Patientregistret och dödsorsaksregis
791	Antal självmord och dödsfall med oklart uppsåt per 100 000 invånare. Ålderstandardisering har gjorts med 2000 års befolkning som standardpopulation. Tolkningen bör ske med en viss försiktighet då sättet att sätta diagnoser kan variera mellan landsting. Kä
792	Antal strokepatienter som i en enkät uppgav att deras behov av rehabilitering är tillgodosett dividerat med antal strokepatienter som svarade på enkäten under mätperioden. Källa Nationella kvalitetsregistret för Stroke, Riks-Stroke
793	Antal svenskfödda invånare 20-40 år med låg utbildningsnivå dividerat med antal svenskfödda invånare 20-40 år i kommunen. Låg utbildningsnivå avser okänd eller högst förgymnasial utbildning. Källa Registret över totalbefolkningen (RTB) samt Utbildningsreg
794	Antal tidiga aborter under tre-årsperiod (år T-2 till år T), medicinska respektive kirurgiska aborter,  dividerat med totala antalet aborter utförda under perioden. Abortstatistik, Epidemiologiskt cntrum (EpC), Socialstyrelsen
795	Antal tillfällen per månad hemtjänsten erbjuder ledsagarservice. 3=Mer än en gång per månad, 2=En gång per månad, 1=Mindre än en gång per månad, 0=Ledsagarservice ingår inte i hemtjänstens utbud. Ledsagarservice innebär hjälp/stöd till läkare, teaterbesök
796	Antal tillfällen per vecka hemtjänsten erbjuder dagligvaruinköp 3=Mer än en gång per vecka, 2=En gång per vecka, 1=Mindre än en gång per vecka, 0=tjänsten ingår inte i hemtjänstens utbud. Svaret utgår från de lokala riktlinjer för hemtjänsten som finns i 
797	Antal tillfällen per vecka hemtjänsten erbjuder promenader. 3=Mer än en gång per vecka, 2=En gång per vecka, 1=Mindre än en gång per vecka, 0=Tjänsten ingår inte i hemtjänstens utbud. Svaret utgår från de lokala riktlinjer för hemtjänsten som finns i komm
798	Antal tillfällen per vecka hemtjänsten kan erbjuda enklare matlagning i den äldres bostad. 2=Efter önskemål, 1=1-3 gånger/vecka, 0=Erbjuds ej eller vid färre tillfällen än en gång per vecka. Svaret utgår från de lokala riktlinjer för hemtjänsten som finns
799	Antal timmar per vecka som kommunens huvudbibliotek har öppet utöver tiden 08-17 på vardagar. Metoden innebär att kommunen gör en undersökning via en enkel genomgång av öppettider för biblioteket under en veckas tid vid normal period under året (dvs. seme
800	Antal timmar per vecka som kommunens simhall har öppet utöver tiden 08-17 på vardagar. Metoden innebär att kommunen gör en undersökning via en genomgång av öppettider för simhallen under en veckas tid vid normal period under året (dvs. semestermånader och
801	Antal tjänstgörande lärare med pedagogisk högskoleexamen i grundskola samt antal tjänstgörande pedagogisk personal med pedagogisk högskoleexamen i förskoleklass dividerat med antal tjänstgörande lärare totalt i grundskola samt antal tjänstgörande pedagogi
802	Antal tjänstgörande lärare med specialpedagogisk högskoleexamen i obligatorisk särskola dividerat med antal tjänstgörande lärare totalt i obligatorisk särskola. Lärare i förskoleklass ingår ej. Avser personer omräknat till heltidstjänster i kommunal oblig
803	Antal totala viktade vårdkontakter dividerat med antal invånare i landstinget/regionen den 31/12 inom all primärvård, dvs. allmänläkarvård, sjuksköterskevård, mödrahälsovård, barnhälsovård och sjukgymnastik. Viktning har skett utifrån skillnader i resurså
804	Antal unga vuxna invånare dividerat med antal invånare 18-64 år. Unga vuxna avser personer 18-24 år. Källa Registret över totalbefolkningen (RTB)
805	Antal unga vuxna som någon gång under året mottagit ekonomiskt bistånd dividerat med antal unga vuxna i kommunen.  Unga vuxna avser personer 18-24 år. Källa Socialstyrelsens register över ekonomiskt bistånd  samt Registret över totalbefolkningen (RTB)
806	Antal utbetalda dagar med sjukpenning och arbetsskadesjukpenning per registrerad försäkrad i åldrarna 16-64 år exklusive försäkrade med hel sjukersättning eller aktivitetsersättning (före år 2003 hel förtidspension eller helt sjukbidrag). Sjukpenningtalet
807	Antal Utflyttade
808	Antal utpendlare dividerat med antal förvärsarbetande i kommunen multiplicerat med 100. Källa Sveriges kommuner och landsting
809	Antal utrikes födda invånare 18-64 år med vistelsetid i Sverige 0-5 år efter att uppehållstillstånd beviljades dividerat med antal invånare 18-64 år i kommunen. Källa Registret över totalbefolkningen (RTB)
810	Antal utrikes födda invånare 18-64 år med vistelsetid i Sverige 6-10 år efter att uppehållstillstånd beviljades dividerat med antal invånare 18-64 år i kommunen. Källa Registret över totalbefolkningen (RTB)
811	Antal viktade vårdkontakter i all hemsjukvård, dvs. primärvårdsansluten, somatisk och psykiatrisk, dividerat med antal invånare i landstinget/regionen den 31/12. Viktning har skett utifrån skillnader i resursåtgång hos de tre kontaktformerna mottagningsbe
812	Antal viktade vårdkontakter i allmänläkarvård dividerat med antal invånare i landstinget/regionen den 31/12. Viktning har skett utifrån skillnader i resursåtgång hos de tre kontaktformerna mottagningsbesök, telefonkontakt och hembesök. Ett hembesök är lik
813	Antal viktade vårdkontakter i barnhälsovård dividerat med antal barn 0-6 år i landstinget/regionen den 31/12. Viktning har skett utifrån skillnader i resursåtgång hos de tre kontaktformerna mottagningsbesök, telefonkontakt och hembesök. Ett hembesök är li
814	Antal viktade vårdkontakter i mottagningsverksamhet i specialiserad psykiatrisk vård dividerat med antal invånare i landstinget/regionen den 31/12. Viktning har skett utifrån skillnadet i resursåtgång. Besök hos andra kategorier än läkare antas motsvara 4
815	Antal viktade vårdkontakter i mottagningsverksamhet inom specialiserad somatisk vård dividerat med antal invånare i landstinget/regionen den 31/12. Viktning har skett utifrån skillnader i resursåtgång hos de tre kontaktformerna mottagningsbesök, telefonko
816	Antal viktade vårdkontakter i mödrahälsovård dividerat med antal kvinnor 15-54 år i landstinget/regionen den 31/12. Viktning har skett utifrån skillnader i resursåtgång hos de tre kontaktformerna mottagningsbesök, telefonkontakt och hembesök. Ett hembesök
817	Antal viktade vårdkontakter i sjukgymnastik dividerat med antal invånare i landstinget/regionen den 31/12. Viktning har skett utifrån skillnader i resursåtgång hos de tre kontaktformerna mottagningsbesök, telefonkontakt och hembesök. Ett hembesök är lika 
818	Antal viktade vårdkontakter i sjukgymnastik och arbetsterapi i primärvård, dividerat med antal invånare i landstinget/regionen den 31/12. Viktning har skett utifrån skillnader i resursåtgång hos de tre kontaktformerna mottagningsbesök, telefonkontakt och 
819	Antal viktade vårdkontakter i sjuksköterskevård dividerat med antal invånare i landstinget/regionen den 31/12. Viktning har skett utifrån skillnader i resursåtgång hos de tre kontaktformerna mottagningsbesök, telefonkontakt och hembesök. Ett hembesök är l
820	Antal viktade vårdkontakter i specialiserad somatisk vård dividerat med antal invånare i landstinget/regionen den 31/12. Viktning har skett utifrån skillnader i resursåtgång hos de tre kontaktformerna mottagningsbesök, telefonkontakt och hembesök. Ett hem
821	Antal viktade vårdtillfällen i specialiserad psykiatrisk vård totalt dividerat med antal invånare i landstinget/regionen den 31/12. Viktning har skett utifrån skillnadet i resursåtgång. Besök hos andra kategorier än läkare antas motsvara 40% av ett läkarb
822	Antal vuxna biståndsmottagare med långvarigt ekonomiskt bistånd under året dividerat med antalet vuxna biståndsmottagare under året. Långvarigt bistånd avser 10-12 månader under året. Källa Socialstyrelsens register över ekonomiskt bistånd.
823	Antal vuxna biståndsmottagare med mycket långvarigt ekonomiskt bistånd under året dividerat med antalet vuxna biståndsmottagare under året. Mycket långvarit bistånd avser minst 27 månader under en period. Källa Socialstyrelsens register över ekonomiskt bi
824	Antal vuxna biståndsmottagare under året med försörjningshinder på grund av arbetslöshet dividerat med antal vuxna biståndsmottagare under året i kommunen. Försörjningshinder p.g.a. arbetslöshet avser att biståndsmottagare är arbetslös, bedöms ha arbetsfö
825	Antal vuxna biståndsmottagare under året med försörjningshinder på grund av sjukdom och ohälsa dividerat med antal vuxna biståndsmottagare under året i kommunen. Försörjningshinder p.g.a. sjukdom och ohälsa avser en biståndsmottagare som är sjukskriven oc
826	Antal vuxna biståndsmottagare under året med försörjningshinder på grund av sociala skäl dividerat med  antal vuxna biståndsmottagare under året i kommunen. Försörjningshinder p.g.a. sociala skäl avser en biståndsmottagare som för närvarande inte står til
827	Antal vårddygn barn och unga 0-20 år i familjehem dividerat med antal invånare 0-20 år 31/12 . Avser samtlig regi.
828	Antal vårddygn barn och unga 0-20 år i institutionsvård dividerat med antal invånare 0-20 år 31/12 . Avser samtlig regi.
829	Antal vårddygn i familjehem (SoL + LVM) för vuxna missbrukare dividerat med antal invånare 21-64 år 31/12 . Avser samtlig regi.
830	Antal vårddygn i familjehemsvård enligt SoL för vuxna personer med missbruksproblem 21-64 år under året dividerat med antal inskrivningar i familjehemsvård enligt SoL under året
831	Antal vårddygn i institutionsvård för vuxna personer med missbruksproblem, totalt (SoL + 27 § LVM) under året, dividerat med antal invånare 21-64 år den 31/12.\n
832	Antal vårdtillfällen 0-14 år, dividerat med antal vårdtillfällen totalt, multiplicerat med 100. Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdut
833	Antal vårdtillfällen 15-24 år, dividerat med antal vårdtillfällen totalt, multiplicerat med 100. Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdu
834	Antal vårdtillfällen 25-44 år, dividerat med antal vårdtillfällen totalt, multiplicerat med 100. Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdu
835	Antal vårdtillfällen 45-64 år, dividerat med antal vårdtillfällen totalt, multiplicerat med 100. Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdu
836	Antal vårdtillfällen 65-74 år, dividerat med antal vårdtillfällen totalt, multiplicerat med 100. Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdu
837	Antal vårdtillfällen 75-84 år, dividerat med antal vårdtillfällen totalt, multiplicerat med 100. Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdu
838	Antal vårdtillfällen 85- år, dividerat med antal vårdtillfällen totalt, multiplicerat med 100. Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdutn
839	Antal vårdtillfällen i psykiatrisk slutenvård dividerat med antal invånare i landstinget/regionen den 31/12. Antalet invånare divideras med 100 000 för redovisning per 100 000 invånare. Egen produktion och produktion utörd av annan vårdgivare (privata, st
840	Antal vårdtillfällen i specialiserad somatisk sluten vård efter patientens hemlän dividerat med antal invånare i landstinget/regionen den 31/12. Antalet invånare divideras med 100 000 för redovisning per 100 000 invånare. Egen produktion och produktion ut
841	Antal vårdtillfällen per 100 000 invånare (avser medelbefolkningen under året). Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdutnyttjandet för l
842	Antal vårdtillfällen per 100 000 invånare 0-14 år (avser medelbefolkningen under året). Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdutnyttjand
843	Antal vårdtillfällen per 100 000 invånare 15-24 år (avser medelbefolkningen under året). Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdutnyttjan
844	Antal vårdtillfällen per 100 000 invånare 25-44 år (avser medelbefolkningen under året). Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdutnyttjan
845	Antal vårdtillfällen per 100 000 invånare 45-64 år (avser medelbefolkningen under året). Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdutnyttjan
846	Antal vårdtillfällen per 100 000 invånare 65-74 år (avser medelbefolkningen under året). Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdutnyttjan
847	Antal vårdtillfällen per 100 000 invånare 75-84 år (avser medelbefolkningen under året). Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdutnyttjan
848	Antal vårdtillfällen per 100 000 invånare 85+ år (avser medelbefolkningen under året). Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdutnyttjande
849	Antal årsarbetare dividerat med antal invånare totalt 31/12, dividerat med 1000. Avser egen regi.
850	Antal årsarbetare i förskola och skolbarnsomsorg dividerat med antal invånare totalt 31/12 . dividerat med 1000. Avser egen regi.
851	Antal årsarbetare i utbildning dividerat med antal invånare totalt 31/12 . dividerat med 1000. Avser egen regi.
852	Antal årsarbetare inom insatser för funktionsnedsatta i ordinärt boende enl SoL i egen regi, dividerat med antal brukare med insatser i ordinärt boende enl SoL i kommunal regi.
853	Antal årsarbetare inom insatser för funktionsnedsatta i särskilt boende dividerat med antal brukare med insatser i särskilt boende enl SoL. Avser egen regi.
854	Antal årsarbetare inom insatser för personer med funktionsnedsättning enl SoL/HSL i egen regi, dividerat med antal invånare 0-64 år som bor permanent i särskilda boendeformer i egen regi eller har beviljats hemtjänst i ordinärt boende i kommunal regi.
855	Antal årsarbetare inom ordinärt boende äldreomsorg dividerat med antal brukare med hemtjänst i ordinärt boende äldreomsorg. Avser egen regi.
856	Antal årsarbetare inom särskilt boende äldreomsorg dividerat med antal brukare i särskilt boende . Avser egen regi.
857	Antal årsarbetare inom äldre- och funktionshindrade dividerat med antal invånare totalt 31/12 . Avser egen regi.
858	Antal årsarbetare inom äldreomsorg dividerat med antal brukare inom äldreomsorg. Avser egen regi.
859	Antal årsarbetare totalt med pedagogisk högskoleexamen (förskollärar-, fritidspedagog- respektive lärarutbildning) totalt som arbetar med barn i fritidshem dividerat med totalt antal årsarbetare i fritidshem. Antal anställda som arbetar med barn har omräk
860	Antal årsarbetare totalt med pedagogisk högskoleexamen (förskollärar-, fritidspedagog- respektive lärarutbildning) totalt som arbetar med barn i förskola dividerat med totalt antal årsarbetare i förskolan. Uppgiften avser läsår, mätt 15/10.
861	Antal årsarbeten i hemtjänst, dividerat med antal personer 65+ som beviljats hemtjänst. Källa Socialstyrelsen Äldreguiden
862	Antal årsarbeten i äldreboende/korttidsboende, dividerat med antal personer som bor i äldreboende och korttidsboende. Källa Socialstyrelsen Äldreguiden
863	Antal årsarbeten som utförs av timavlönad omvårdnadspersonal, dividerat med totalt antal utförda årsarbeten av omvårdnadspersonal. Källa Socialstyrelsen Äldreguiden
864	Antal ögon som uppnått 1 rads synförbättring eller mer efter 12 mån behandling dividerat med antal ögon som fått behandling i 12 mån. I Makulregistret registreras synförbättring i antalet förbättrade bokstäver på ETDRS-syntavla. 5 bokstäver motsvarar en r
865	Antal öppet arbetslösa och personer i program med aktivitetsstöd i åldern 18-64 år dividerat med antal invånare 18-64 år. Avser statistik från mars månad år T. Källa: Arbetsförmedlingen och SCB.
866	Antal överlevande 30 dagar efter hjärtstopp där HLR (hjärt-lungräddning) startats dividerat med samtliga hjärtstopp utanför sjukhus där HLR har startats. Källa Nationellt kvalitetsregister: Nationellt Register för Hjärtstopp
867	Antal övriga vuxna inom IFO med vård- och behandlingsinsatser i heldygnsvård (frivillig institutionsvård och familjehemsvård) den 1/11 dividerat med antal invånare 21-64 år den 31/12 och multiplicerat med 100
868	Antalet artroskopier med huvuddiagnos knäartros eller vissa andra sjukliga förändringar i knäled per 100 000 invånare. I beräkningarna har korrigeringar gjorts för skillnader i befolkningens åldersstruktur mellan olika landsting. Åldersstandardiserade ant
869	Antalet barn som avlidit inom 28 dygn efter förlossningen per 1000 levande födda under samma period. Åldersstandardisering har gjorts med samtliga förlösta kvinnor under samma period som standardpopulation. Avser sammantaget värde för ett femårsintervall 
870	Antalet idrottsföreningar med LOK-stöd (Statlig lokalt aktivitetsstöd) med flickdominerad verksamhet, dividerat med totalt antal idrottsföreningar med LOK-stöd. LOK-stöd ges till föreningar med aktiviteter för pojkar och flickor 7-20 år samt för handikapp
871	Antalet idrottsföreningar med LOK-stöd (Statlig lokalt aktivitetsstöd) med pojkdominerad verksamhet, dividerat med totalt antal idrottsföreningar med LOK-stöd. LOK-stöd ges till föreningar med aktiviteter för pojkar och flickor 7-20 år samt för handikappi
872	Antalet idrottsföreningar med LOK-stöd (Statlig lokalt aktivitetsstöd) med varken pojkdominerad eller flickdominerad verksamhet, dividerat med totalt antal idrottsföreningar med LOK-stöd. LOK-stöd ges till föreningar med aktiviteter för pojkar och flickor
873	Antalet inrapporterade av sjukvården väntade dödsfall där individuell information om att vården går över till vård i livets slutskede har givits av läkare och dokumenterats i den medicinska journalen. I de fall personalen har bedömt att patienten saknar f
874	Antalet nyregistrerade företag per 1000 invånare i kommunen. Källa: Nyföretagarcentrums företagsbarometer.
875	Antalet personer som hämtat ut antibiotika i förhållande till hela befolkningen. Åldersstandardiserat med 2000 års befolkning som standardpopulation. Källa: Läkemedelsregistret, Socialstyrelsen.
876	Antalet utförda operationer av livmoderframfall i dagkirurgi  av totala antalet utförda operationer av livmoderframfall, d.v.s. även operationer utförda inom slutenvården. Patientregistret, Epidemiologiskt centrum (Epc), Socialstyrelsen
877	Antalet utförda operationer av ljumskbråck i dagkirurgi  av totala antalet utförda operationer av ljumskbråck, d.v.s. även operationer utförda inom slutenvården. Patientregistret, Epidemiologiskt centrum (Epc), Socialstyrelsen
878	Användes screeningsinstrument för upptäckt av missbruks- och beroendeproblematik inom andra delar av individ- och familjeomsorgen än missbruks- och beroendevården? (Ja=1, Nej =0)\n
879	Används sammanställningar av fel och brister som påtalas av personal för att  analysera och utveckla missbruks- och beroendevården? (Ja=1, Nej =0)\n
880	Används sammanställningar av synpunkter och klagomål från klienter och anhöriga för att analysera och utveckla missbruks- och beroendevården? (Ja=1, Nej =0)\n
881	Används statistik från bedömningsinstrument (t.ex. ASI, DOK, MAPS) för verksamhetsutveckling? (Ja=1, Nej =0)\n
882	Arbetsmarknadsenhetens intäkter (exkl. moms) i kronor för beställda och utförda tjänster år externa aktörer, dvs andra än den egna kommunen, under året. Intäkter för OSA, lönebildningsanställningar, eller andra subventionerade anställningar ingår ej. Även
883	Area för externt inhyrda lokaler och bostäder för landstingsverksamhet. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser 31/12. Avser samtliga sjukhus. Källa Egna uppgifter i landstinget
884	Area för externt inhyrda lokaler och bostäder för landstingsverksamhet. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser 31/12. Avser sjukhus kategori 1. Källa Egna uppgifter i landstinget
885	Area för externt inhyrda lokaler och bostäder för landstingsverksamhet. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser 31/12. Avser sjukhus kategori 2. Källa Egna uppgifter i landstinget
886	Area för externt inhyrda lokaler och bostäder för landstingsverksamhet. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser 31/12. Avser sjukhus kategori 3. Källa Egna uppgifter i landstinget
887	Area för externt inhyrda lokaler och bostäder för landstingsverksamhet. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser 31/12. Avser vårdcentraler. Källa Egna uppgifter i landstinget
888	Area för externt inhyrda lokaler och bostäder för landstingsverksamhet. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser 31/12. Avser övriga anläggningar såsom administrativa byggnader, folkhögskolor, naturbruksgymnasier, vård- och vårdhögsko
889	Area för externt inhyrda lokaler och bostäder för landstingsverksamhet. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser 31/12. Källa Egna uppgifter i landstinget
890	Area för externt uthyrda lokaler såsom sjukhem, bostäder m.m. och andrahandsuthyrning av egna lokaler som t.ex. apotek, butiker, cafeteria m.m. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser 31/12. Avser samtliga sjukhus. Källa Egna uppgift
891	Area för externt uthyrda lokaler såsom sjukhem, bostäder m.m. och andrahandsuthyrning av egna lokaler som t.ex. apotek, butiker, cafeteria m.m. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser 31/12. Avser sjukhus kategori 1. Källa Egna uppgi
892	Area för externt uthyrda lokaler såsom sjukhem, bostäder m.m. och andrahandsuthyrning av egna lokaler som t.ex. apotek, butiker, cafeteria m.m. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser 31/12. Avser sjukhus kategori 2. Källa Egna uppgi
893	Area för externt uthyrda lokaler såsom sjukhem, bostäder m.m. och andrahandsuthyrning av egna lokaler som t.ex. apotek, butiker, cafeteria m.m. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser 31/12. Avser sjukhus kategori 3. Källa Egna uppgi
894	Area för externt uthyrda lokaler såsom sjukhem, bostäder m.m. och andrahandsuthyrning av egna lokaler som t.ex. apotek, butiker, cafeteria m.m. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser 31/12. Avser vårdcentraler. Källa Egna uppgifter 
895	Area för externt uthyrda lokaler såsom sjukhem, bostäder m.m. och andrahandsuthyrning av egna lokaler som t.ex. apotek, butiker, cafeteria m.m. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser 31/12. Avser övriga anläggningar såsom administra
896	Area för externt uthyrda lokaler såsom sjukhem, bostäder m.m. och andrahandsuthyrning av egna lokaler som t.ex. apotek, butiker, cafeteria m.m. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser 31/12. Källa Egna uppgifter i landstinget
897	Area för köpta lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser samtliga sjukhus. Källa Egna uppgifter i landstinget
898	Area för köpta lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser sjukhus kategori 1. Källa Egna uppgifter i landstinget
899	Area för köpta lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser sjukhus kategori 2. Källa Egna uppgifter i landstinget
900	Area för köpta lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser sjukhus kategori 3. Källa Egna uppgifter i landstinget
901	Area för köpta lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser vårdcentraler. Källa Egna uppgifter i landstinget
902	Area för köpta lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser övriga anläggningar såsom administrativa byggnader, folkhögskolor, naturbruksgymnasier, vård- och vårdhögskolor, personalbostäder (inklusive bostad
903	Area för köpta lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Källa Egna uppgifter i landstinget
904	Area för ny- och /eller tillbyggda lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser samtliga sjukhus. Källa Egna uppgifter i landstinget
905	Area för ny- och /eller tillbyggda lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser sjukhus kategori 1. Källa Egna uppgifter i landstinget
906	Area för ny- och /eller tillbyggda lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser sjukhus kategori 2. Källa Egna uppgifter i landstinget
907	Area för ny- och /eller tillbyggda lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser sjukhus kategori 3. Källa Egna uppgifter i landstinget
908	Area för ny- och /eller tillbyggda lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser vårdcentraler. Källa Egna uppgifter i landstinget
909	Area för ny- och /eller tillbyggda lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser övriga anläggningar såsom administrativa byggnader, folkhögskolor, naturbruksgymnasier, vård- och vårdhögskolor, personalbostäd
910	Area för ny- och /eller tillbyggda lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Källa Egna uppgifter i landstinget
911	Area för rivna lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser samtliga sjukhus. Källa Egna uppgifter i landstinget
912	Area för rivna lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser sjukhus kategori 1. Källa Egna uppgifter i landstinget
913	Area för rivna lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser sjukhus kategori 2. Källa Egna uppgifter i landstinget
914	Area för rivna lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser sjukhus kategori 3. Källa Egna uppgifter i landstinget
915	Area för rivna lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser vårdcentraler. Källa Egna uppgifter i landstinget
916	Area för rivna lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser övriga anläggningar såsom administrativa byggnader, folkhögskolor, naturbruksgymnasier, vård- och vårdhögskolor, personalbostäder (inklusive bostad
917	Area för rivna lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Källa Egna uppgifter i landstinget
918	Area för sålda lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser samtliga sjukhus. Källa Egna uppgifter i landstinget
919	Area för sålda lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser sjukhus kategori 1. Källa Egna uppgifter i landstinget
920	Area för sålda lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser sjukhus kategori 2. Källa Egna uppgifter i landstinget
921	Area för sålda lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser sjukhus kategori 3. Källa Egna uppgifter i landstinget
922	Area för sålda lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser vårdcentraler. Källa Egna uppgifter i landstinget
923	Area för sålda lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser övriga anläggningar såsom administrativa byggnader, folkhögskolor, naturbruksgymnasier, vård- och vårdhögskolor, personalbostäder (inklusive bostad
924	Area för sålda lokaler under verksamhetsåret. Redovisas i form av antal kvadratmeter BRA (bruksarea). Källa Egna uppgifter i landstinget
925	Area för vakanta egna lokaler där hyresintäkter ej erhålls. Dvs uthyrningsbar, ej kontraktterad area. Eventuella evakueringslokaler (provisoriskt utnyttjade lokaler) räknas som uthyrda om de ger hyresintäkter. Redovisas i form av antal kvadratmeter BRA (b
926	Area för vakanta uthyrningsbara lokaler dividerat med area egna lokaler multiplicerat med 100. Avser 31/12. Avser samtliga sjukhus. Källa Egna uppgifter i landstinget
927	Area för vakanta uthyrningsbara lokaler dividerat med area egna lokaler multiplicerat med 100. Avser 31/12. Avser sjukhus kategori 1. Källa Egna uppgifter i landstinget
928	Area för vakanta uthyrningsbara lokaler dividerat med area egna lokaler multiplicerat med 100. Avser 31/12. Avser sjukhus kategori 2. Källa Egna uppgifter i landstinget
929	Area för vakanta uthyrningsbara lokaler dividerat med area egna lokaler multiplicerat med 100. Avser 31/12. Avser sjukhus kategori 3. Källa Egna uppgifter i landstinget
930	Area för vakanta uthyrningsbara lokaler dividerat med area egna lokaler multiplicerat med 100. Avser 31/12. Avser vårdcentraler. Källa Egna uppgifter i landstinget
931	Area för vakanta uthyrningsbara lokaler dividerat med area egna lokaler multiplicerat med 100. Avser 31/12. Avser övriga anläggningar såsom administrativa byggnader, folkhögskolor, naturbruksgymnasier, vård- och vårdhögskolor, personalbostäder (inklusive 
