key	value
856	Antal personer i ordinärt boende med matdistribution som kunde välja mellan minst två olika rätter den 1/10, dividerat med antal personer med matdistribution den 1/10. Källa Socialstyrelsen Äldreguiden
857	Antal personer i åldern 21-64 år med missbruksproblem i frivillig familjehemsvård enligt SoL resp. familjehemsvård enligt 27 § LVM den 1/11 per invånare 21-64 år den 31/12, multiplicerat med 100
858	Antal personer i åldern 21-64 år med missbruksproblem i frivillig institutionsvård enligt SoL den 1/11 dividerat med antal invånare 21-64 år den 31/12, multiplicerat med 100
859	Antal personer i åldrarna 65 år och äldre som uppgett att de kände sig mycket trygga med att bo kvar hemma med stöd från hemtjänsten dividerat med personer i åldrarna 65 år och äldre i ordinärt boende med hemtjänst som besvarat den nationella brukarunders
860	Antal personer i åldrarna 65 år och äldre som uppgett att de kände sig mycket trygga med att bo på ett särskilt boende dividerat med samtliga personer i åldrarna 65 år och äldre i särskilt boende som besvarat den nationella brukarundersökningen. Källa Den
861	Antal personer i äldreboende som hade egen kokmöjlighet den 1/10, dividerat med antal boende i äldreboende den 1/10. Källa Socialstyrelsen Äldreguiden
862	Antal personer i äldreboende/korttidsboende som delade rum med annan än maka/make/annan nära anhörig den 1/10, dividerat med antal boende i äldreboende/korttidsboende, den 1/10. Källa Socialstyrelsen Äldreguiden
863	Antal personer i äldreboende/korttidsboende som hade egen kokmöjlighet den 1/10, dividerat med antal boende i äldreboende/korttidsboende den 1/10. Källa Socialstyrelsen Äldreguiden
864	Antal personer i äldreboende/korttidsboende som hade nattfasta som var kortare än 12 timmar den 31/1 år T, dividerat med antal personer i äldreboende/korttidsboende den 1/10 år T-1. Källa Socialstyrelsen Äldreguiden
865	Antal personer i äldreboendet som riskbedömts avseende fall den 1/10, dividerat med antalet personer i äldreboendet. Källa socialstyrelsen Äldreguiden
866	Antal personer i äldreboendet som riskbedömts avseende trycksår den 1/10, dividerat med antalet personer i äldreboendet. Källa socialstyrelsen Äldreguiden
867	Antal personer i äldreboendet som riskbedömts avseende undernäring den 1/10, dividerat med antalet personer i äldreboendet. Källa socialstyrelsen Äldreguiden
868	Antal personer med aktuell (ej äldre än 12 månader) läkemedelsgenomgång av förskrivna läkemedel, dividerat med antalet personer i äldreboendet. Källa socialstyrelsen Äldreguiden
869	Antal personer med fallskador per 1000 invånare 80 år och äldre som medför inläggning på sjukhus, kvinnor och män. Avser genomsnitt för tidsperioden år T-2 till år T. Källa: Socialstyrelsen Patientregistret
870	Antal personer med undvikbara slutenvårdstillfällen, d.v.s. vårdtillfällen orsakat av utvalda sjukvårdstillstånd som bedöms kunna undvikas inom slutenvården, per 100 000 invånare. Bland diagnoserna ingår hjärtsvikt, diabetes, astma,KOL, magsår, njurbäcken
871	Antal personer med undvikbara somatiska slutenvårdstillfällen per 100 000 invånare. Avser personer 20-59 år som tidigare vårdats inom psykiatrisk vård. Åldersstandardiserade värde. Källa: Patientregistret, Socialstyrelsen
872	Antal personer med verkställda beslut enligt LSS i åldern 0-64 år (exklusive personer med råd och stöd enligt 9 § 1 LSS som enda LSS-insats)den 1/10, dividerat med antalet invånare i åldern 0-64 år den 31/12 multiplicerat med 100. Källa: Socialstyrelsen o
873	Antal personer med verkställda beslut om daglig verksamhet enligt 9 § 10 LSS dividerat med totalt antal personer med verkställda beslut enligt LSS exklusive personer med råd och stöd enligt 9 § 1 LSS som enda LSS-insats multiplicerat med 100, mätt den 1/1
874	Antal personer med äldreomsorgsinsats (hemtjänst, dagverksamhet och särskilt boende) med minst en uppdaterad genomförandeplan som de varit delaktiga i att utforma, där minst en plan följdes upp sista halvåret, dividerat med antal personer 65+ med beviljad
875	Antal personer med äldreomsorgsinsats (hemtjänst, dagverksamhet och särskilt boende) som hade en aktuell genomförandeplan och som varit delaktig i att utforma den, den 1/10, dividerat med antal personer 65+ med beviljad hemtjänst i ordinärt boende, antal 
876	Antal personer som bodde i äldreboende/korttidsboende som har möjlighet att välja mellan minst två olika rätter i samband med något av huvudmålen den 21/1 år T, dividerat med antal personer i äldreboende/korttidsboende 10/1 år T-1. Källa Socialstyrelsen Ä
877	Antal personer som deltar i daglig verksamhet enligt LSS där brukaren har möjlighet att byta sysselsättning inom ramen för kommunens dagliga verksamhet, dividerat med totalt antal personer som deltar i daglig verksamhet enligt LSS i kommunen. Kan även gäl
878	Antal personer som deltar i daglig verksamhet enligt LSS där brukarna erbjuds att delta på arbetsplatsträffar på samma villkor som övrig personal, dividerat med totalt antal personer som deltar i daglig verksamhet enligt LSS i kommunen. Avser all daglig v
879	Antal personer som deltar i daglig verksamhet enligt LSS där det gått brukare till öppen arbetsmarknad under förra året, dividerat med totalt antal personer som deltar i daglig verksamhet enligt LSS i kommunen. Visar på om verksamheten har ett arbetssätt 
880	Antal personer som deltar i daglig verksamhet enligt LSS där hot eller våld brukare emellan eller mot brukare inte förekommit under de sex senaste månaderna, dividerat med totalt antal personer som deltar i daglig verksamhet enligt LSS i kommunen. Måttet 
881	Antal personer som deltar i daglig verksamhet enligt LSS där man får vara kvar i verksamheten efter 65 år, dividerat med totalt antal personer som deltar i daglig verksamhet enligt LSS i kommunen. Avser all daglig verksamhet oavsett regi (kommunal eller p
882	Antal personer som deltar i daglig verksamhet enligt LSS där verksamheten är öppen året runt alla 52 veckorna eller alternativ verksamhet finns att tillgå vid stängning, dividerat med totalt antal personer som deltar i daglig verksamhet enligt LSS i kommu
883	Antal personer som fått kommunalt feriejobb/praktik finansierat av kommunen under sommaren.  Avser kvinnor. Källa: Egen uppgift i kommunen\n
884	Antal personer som fått kommunalt feriejobb/praktik finansierat av kommunen under sommaren.  Avser män. Källa: Egen uppgift i kommunen\n
885	Antal personer som fått kommunalt feriejobb/praktik finansierat av kommunen under sommaren.  Källa: Egen uppgift i kommunen\n
886	Antal personer som fått kommunalt feriejobb/praktik finansierat av staten (arbetsförmedlingen) under sommaren.  Avser kvinnor. Källa: Egen uppgift i kommunen\n
887	Antal personer som fått kommunalt feriejobb/praktik finansierat av staten (arbetsförmedlingen) under sommaren.  Avser män. Källa: Egen uppgift i kommunen\n
888	Antal personer som fått kommunalt feriejobb/praktik finansierat av staten (arbetsförmedlingen) under sommaren.  Källa: Egen uppgift i kommunen\n
889	Antal personer som har utbildats av kommunen i att förebygga eller hantera bränder eller andra olyckor per 1 000 invånare. Källa Räddningsverket
890	Antal personer som var 12 år eller äldre första gången de blev placerade  i samhällsvård och som avslutat treårigt gymnasium med minst 2250 poäng eller  samlat betygsdokument dividerat med antal personer som var 12 år eller äldre första gången de blev pla
891	Antal personer som var 12 år eller äldre första gången de blev placerade  i samhällsvård och som hade godkänt betyg i svenska, engelska och matematik i grundskolan dividerat med antal personer som var äldre än 12 år första gången de blev placerade  i samh
892	Antal personer som var yngre än 10 år  första gången de blev placerade  i samhällsvård och som hade godkänt betyg i svenska, engelska och matematik i grundskolan dividerat med antal personer som var yngre än 10 år första gången de blev placerade  i samhäl
893	Antal personer som var yngre än 10 år första gången de blev placerade  i samhällsvård och som avslutat treårigt gymnasium med minst 2250 poäng eller  samlat betygsdokument dividerat med antal personer som var yngre än 10 år första gången de blev placerade
894	Antal personkilometer i regional kollektivtrafik inrapporterat av reginala trafikhuvudmän samt de kommunala huvudmännen i Karlstad, Lund och Luleå. Källa Trafikanalys. Dividerat med invånarantalet den 31 december samma år.
895	Antal placeringsdygn med stadigvarande dygnet-runt-vistelse i familjehem av barn och unga 0-20 år under året dividerat med totalt antal vårddygn med stadigvarande dygnet-runt-vistelse på institution och i familjehem för barn och unga 0-20 år under året mu
896	Antal placeringsdygn med stadigvarande dygnet-runt-vistelse på institution för barn och unga 0-20 år under året dividerat med totalt antal vårddygn med stadigvarande dygnet-runt-vistelse på institution och i familjehem för barn och unga 0-20 år under året
897	Antal rapporterade fall av klamydia per 100 000 invånare 15-29 år. Statistiken baseras på från vilket landsting som anmälan kommer, alltså vilket landsting som patienten har uppsökt läkare i. Notera att det inte nödvändigtvis är det landsting där patiente
898	Antal reoperationer under under 5-årsperiod som utförts inom 30 dagar efter primäroperatione dividerat med totala antalet primäroperationer av ändtarmscancer under perioden som rapporterats. Nationella kvalitetsregistret för cancer recti-kirurgi.
899	Antal resor i regional kollektivtrafik inrapporterat av reginala trafikhuvudmän samt de kommunala huvudmännen i Karlstad, Lund och Luleå. Källa Trafikanalys. Dividerat med invånarantalet den 31 december samma år.
900	Antal rum hemtjänsten erbjuder att städa. 3=Mer än två rum och kök, 2=Två rum och kök, 1=Ett rum och kök, 0=tjänsten ingår inte i hemtjänstens utbud. Svaret utgår från de lokala riktlinjer för hemtjänsten som finns i kommunen och gäller normalfallet (grun
901	Antal rökande blivande mödrar dividerat med antal blivande mödrar, dvs. andel gravida vid inskrivning till mödravårdscentral (graviditetsvecka 8-12). 3-årsmedelvärde för år T-2 till år T. Uppgifterna avser endast graviditeter som lett till förlossning (ej
902	Antal rökande blivande mödrar dividerat med antal blivande mödrar, dvs. andel gravida vid inskrivning till mödravårdscentral (graviditetsvecka 8-12). Uppgifterna avser endast graviditeter som lett till förlossning (ej missfall före vecka 28 samt aborter).
903	Antal sjukhusvårdade förstagångsfall som avlider inom 365 dagar efter blödande magsår samt antal av dessa som avlidit på sjukhus dividerat med samtliga förstagångsfall av blödande magsår. Avser personer 45-99 år. Källa Patientregistret och dödsorsaksregis
904	Antal självmord och dödsfall med oklart uppsåt per 100 000 invånare. Ålderstandardisering har gjorts med 2000 års befolkning som standardpopulation. Tolkningen bör ske med en viss försiktighet då sättet att sätta diagnoser kan variera mellan landsting. Kä
905	Antal strokepatienter som i en enkät uppgav att deras behov av rehabilitering är tillgodosett dividerat med antal strokepatienter som svarade på enkäten under mätperioden. Källa Nationella kvalitetsregistret för Stroke, Riks-Stroke
906	Antal svenskfödda invånare 20-40 år med låg utbildningsnivå dividerat med antal svenskfödda invånare 20-40 år i kommunen. Låg utbildningsnivå avser okänd eller högst förgymnasial utbildning. Källa Registret över totalbefolkningen (RTB) samt Utbildningsreg
907	Antal tidiga aborter under tre-årsperiod (år T-2 till år T), medicinska respektive kirurgiska aborter,  dividerat med totala antalet aborter utförda under perioden. Abortstatistik, Epidemiologiskt cntrum (EpC), Socialstyrelsen
908	Antal tillfällen per månad hemtjänsten erbjuder ledsagarservice. 3=Mer än en gång per månad, 2=En gång per månad, 1=Mindre än en gång per månad, 0=Ledsagarservice ingår inte i hemtjänstens utbud. Ledsagarservice innebär hjälp/stöd till läkare, teaterbesök
909	Antal tillfällen per vecka hemtjänsten erbjuder dagligvaruinköp 3=Mer än en gång per vecka, 2=En gång per vecka, 1=Mindre än en gång per vecka, 0=tjänsten ingår inte i hemtjänstens utbud. Svaret utgår från de lokala riktlinjer för hemtjänsten som finns i 
910	Antal tillfällen per vecka hemtjänsten erbjuder promenader. 3=Mer än en gång per vecka, 2=En gång per vecka, 1=Mindre än en gång per vecka, 0=Tjänsten ingår inte i hemtjänstens utbud. Svaret utgår från de lokala riktlinjer för hemtjänsten som finns i komm
911	Antal tillfällen per vecka hemtjänsten kan erbjuda enklare matlagning i den äldres bostad. 2=Efter önskemål, 1=1-3 gånger/vecka, 0=Erbjuds ej eller vid färre tillfällen än en gång per vecka. Svaret utgår från de lokala riktlinjer för hemtjänsten som finns
912	Antal timmar per vecka som kommunens huvudbibliotek har öppet utöver tiden 08-17 på vardagar. Metoden innebär att kommunen gör en undersökning via en enkel genomgång av öppettider för biblioteket under en veckas tid vid normal period under året (dvs. seme
913	Antal timmar per vecka som kommunens simhall har öppet utöver tiden 08-17 på vardagar. Metoden innebär att kommunen gör en undersökning via en genomgång av öppettider för simhallen under en veckas tid vid normal period under året (dvs. semestermånader och
914	Antal tjänstgörande lärare med pedagogisk högskoleexamen i grundskola samt antal tjänstgörande pedagogisk personal med pedagogisk högskoleexamen i förskoleklass dividerat med antal tjänstgörande lärare totalt i grundskola samt antal tjänstgörande pedagogi
915	Antal tjänstgörande lärare med specialpedagogisk högskoleexamen i obligatorisk särskola dividerat med antal tjänstgörande lärare totalt i obligatorisk särskola. Lärare i förskoleklass ingår ej. Avser personer omräknat till heltidstjänster i kommunal oblig
916	Antal totala viktade vårdkontakter dividerat med antal invånare i landstinget/regionen den 31/12 inom all primärvård, dvs. allmänläkarvård, sjuksköterskevård, mödrahälsovård, barnhälsovård och sjukgymnastik. Viktning har skett utifrån skillnader i resurså
917	Antal unga vuxna invånare dividerat med antal invånare 18-64 år. Unga vuxna avser personer 18-24 år. Källa Registret över totalbefolkningen (RTB)
918	Antal unga vuxna som någon gång under året mottagit ekonomiskt bistånd dividerat med antal unga vuxna i kommunen.  Unga vuxna avser personer 18-24 år. Källa Socialstyrelsens register över ekonomiskt bistånd  samt Registret över totalbefolkningen (RTB)
919	Antal utbetalda dagar med sjukpenning och arbetsskadesjukpenning per registrerad försäkrad i åldrarna 16-64 år exklusive försäkrade med hel sjukersättning eller aktivitetsersättning (före år 2003 hel förtidspension eller helt sjukbidrag). Sjukpenningtalet
920	Antal Utflyttade
921	Antal utpendlare dividerat med antal förvärsarbetande i kommunen multiplicerat med 100. Källa Sveriges kommuner och landsting
922	Antal utrikes födda invånare 18-64 år med vistelsetid i Sverige 0-5 år efter att uppehållstillstånd beviljades dividerat med antal invånare 18-64 år i kommunen. Källa Registret över totalbefolkningen (RTB)
923	Antal utrikes födda invånare 18-64 år med vistelsetid i Sverige 6-10 år efter att uppehållstillstånd beviljades dividerat med antal invånare 18-64 år i kommunen. Källa Registret över totalbefolkningen (RTB)
924	Antal viktade vårdkontakter i all hemsjukvård, dvs. primärvårdsansluten, somatisk och psykiatrisk, dividerat med antal invånare i landstinget/regionen den 31/12. Viktning har skett utifrån skillnader i resursåtgång hos de tre kontaktformerna mottagningsbe
925	Antal viktade vårdkontakter i allmänläkarvård dividerat med antal invånare i landstinget/regionen den 31/12. Viktning har skett utifrån skillnader i resursåtgång hos de tre kontaktformerna mottagningsbesök, telefonkontakt och hembesök. Ett hembesök är lik
926	Antal viktade vårdkontakter i barnhälsovård dividerat med antal barn 0-6 år i landstinget/regionen den 31/12. Viktning har skett utifrån skillnader i resursåtgång hos de tre kontaktformerna mottagningsbesök, telefonkontakt och hembesök. Ett hembesök är li
927	Antal viktade vårdkontakter i mottagningsverksamhet i specialiserad psykiatrisk vård dividerat med antal invånare i landstinget/regionen den 31/12. Viktning har skett utifrån skillnadet i resursåtgång. Besök hos andra kategorier än läkare antas motsvara 4
928	Antal viktade vårdkontakter i mottagningsverksamhet inom specialiserad somatisk vård dividerat med antal invånare i landstinget/regionen den 31/12. Viktning har skett utifrån skillnader i resursåtgång hos de tre kontaktformerna mottagningsbesök, telefonko
929	Antal viktade vårdkontakter i mödrahälsovård dividerat med antal kvinnor 15-54 år i landstinget/regionen den 31/12. Viktning har skett utifrån skillnader i resursåtgång hos de tre kontaktformerna mottagningsbesök, telefonkontakt och hembesök. Ett hembesök
930	Antal viktade vårdkontakter i sjukgymnastik dividerat med antal invånare i landstinget/regionen den 31/12. Viktning har skett utifrån skillnader i resursåtgång hos de tre kontaktformerna mottagningsbesök, telefonkontakt och hembesök. Ett hembesök är lika 
931	Antal viktade vårdkontakter i sjukgymnastik och arbetsterapi i primärvård, dividerat med antal invånare i landstinget/regionen den 31/12. Viktning har skett utifrån skillnader i resursåtgång hos de tre kontaktformerna mottagningsbesök, telefonkontakt och 
932	Antal viktade vårdkontakter i sjuksköterskevård dividerat med antal invånare i landstinget/regionen den 31/12. Viktning har skett utifrån skillnader i resursåtgång hos de tre kontaktformerna mottagningsbesök, telefonkontakt och hembesök. Ett hembesök är l
933	Antal viktade vårdkontakter i specialiserad somatisk vård dividerat med antal invånare i landstinget/regionen den 31/12. Viktning har skett utifrån skillnader i resursåtgång hos de tre kontaktformerna mottagningsbesök, telefonkontakt och hembesök. Ett hem
934	Antal viktade vårdtillfällen i specialiserad psykiatrisk vård totalt dividerat med antal invånare i landstinget/regionen den 31/12. Viktning har skett utifrån skillnadet i resursåtgång. Besök hos andra kategorier än läkare antas motsvara 40% av ett läkarb
935	Antal vuxna biståndsmottagare med långvarigt ekonomiskt bistånd under året dividerat med antalet vuxna biståndsmottagare under året. Långvarigt bistånd avser 10-12 månader under året. Källa Socialstyrelsens register över ekonomiskt bistånd.
936	Antal vuxna biståndsmottagare med mycket långvarigt ekonomiskt bistånd under året dividerat med antalet vuxna biståndsmottagare under året. Mycket långvarit bistånd avser minst 27 månader under en period. Källa Socialstyrelsens register över ekonomiskt bi
937	Antal vuxna biståndsmottagare under året med försörjningshinder på grund av arbetslöshet dividerat med antal vuxna biståndsmottagare under året i kommunen. Försörjningshinder p.g.a. arbetslöshet avser att biståndsmottagare är arbetslös, bedöms ha arbetsfö
938	Antal vuxna biståndsmottagare under året med försörjningshinder på grund av sjukdom och ohälsa dividerat med antal vuxna biståndsmottagare under året i kommunen. Försörjningshinder p.g.a. sjukdom och ohälsa avser en biståndsmottagare som är sjukskriven oc
939	Antal vuxna biståndsmottagare under året med försörjningshinder på grund av sociala skäl dividerat med  antal vuxna biståndsmottagare under året i kommunen. Försörjningshinder p.g.a. sociala skäl avser en biståndsmottagare som för närvarande inte står til
940	Antal vårddygn barn och unga 0-20 år i familjehem dividerat med antal invånare 0-20 år 31/12 . Avser samtlig regi.
941	Antal vårddygn barn och unga 0-20 år i institutionsvård dividerat med antal invånare 0-20 år 31/12 . Avser samtlig regi.
942	Antal vårddygn i familjehem (SoL + LVM) för vuxna missbrukare dividerat med antal invånare 21-64 år 31/12 . Avser samtlig regi.
943	Antal vårddygn i familjehemsvård enligt SoL för vuxna personer med missbruksproblem 21-64 år under året dividerat med antal inskrivningar i familjehemsvård enligt SoL under året
944	Antal vårddygn i institutionsvård för vuxna personer med missbruksproblem, totalt (SoL + 27 § LVM) under året, dividerat med antal invånare 21-64 år den 31/12.\n
945	Antal vårdtillfällen 0-14 år, dividerat med antal vårdtillfällen totalt, multiplicerat med 100. Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdut
946	Antal vårdtillfällen 15-24 år, dividerat med antal vårdtillfällen totalt, multiplicerat med 100. Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdu
947	Antal vårdtillfällen 25-44 år, dividerat med antal vårdtillfällen totalt, multiplicerat med 100. Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdu
948	Antal vårdtillfällen 45-64 år, dividerat med antal vårdtillfällen totalt, multiplicerat med 100. Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdu
949	Antal vårdtillfällen 65-74 år, dividerat med antal vårdtillfällen totalt, multiplicerat med 100. Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdu
950	Antal vårdtillfällen 75-84 år, dividerat med antal vårdtillfällen totalt, multiplicerat med 100. Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdu
951	Antal vårdtillfällen 85- år, dividerat med antal vårdtillfällen totalt, multiplicerat med 100. Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdutn
952	Antal vårdtillfällen i psykiatrisk slutenvård dividerat med antal invånare i landstinget/regionen den 31/12. Antalet invånare divideras med 100 000 för redovisning per 100 000 invånare. Egen produktion och produktion utörd av annan vårdgivare (privata, st
953	Antal vårdtillfällen i specialiserad somatisk sluten vård efter patientens hemlän dividerat med antal invånare i landstinget/regionen den 31/12. Antalet invånare divideras med 100 000 för redovisning per 100 000 invånare. Egen produktion och produktion ut
954	Antal vårdtillfällen per 100 000 invånare (avser medelbefolkningen under året). Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdutnyttjandet för l
955	Antal vårdtillfällen per 100 000 invånare 0-14 år (avser medelbefolkningen under året). Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdutnyttjand
956	Antal vårdtillfällen per 100 000 invånare 15-24 år (avser medelbefolkningen under året). Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdutnyttjan
957	Antal vårdtillfällen per 100 000 invånare 25-44 år (avser medelbefolkningen under året). Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdutnyttjan
958	Antal vårdtillfällen per 100 000 invånare 45-64 år (avser medelbefolkningen under året). Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdutnyttjan
959	Antal vårdtillfällen per 100 000 invånare 65-74 år (avser medelbefolkningen under året). Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdutnyttjan
960	Antal vårdtillfällen per 100 000 invånare 75-84 år (avser medelbefolkningen under året). Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdutnyttjan
961	Antal vårdtillfällen per 100 000 invånare 85+ år (avser medelbefolkningen under året). Vårdtillfälle: Sammanhängande tid för vård avgränsad av patientens intagning och utskrivning i sluten vård på samma klinik. Uppgifterna avser det totala vårdutnyttjande
962	Antal årsarbetare dividerat med antal invånare totalt 31/12, dividerat med 1000. Avser egen regi.
963	Antal årsarbetare i förskola och skolbarnsomsorg dividerat med antal invånare totalt 31/12 . dividerat med 1000. Avser egen regi.
964	Antal årsarbetare i utbildning dividerat med antal invånare totalt 31/12 . dividerat med 1000. Avser egen regi.
965	Antal årsarbetare inom insatser för funktionsnedsatta i ordinärt boende enl SoL i egen regi, dividerat med antal brukare med insatser i ordinärt boende enl SoL i kommunal regi.
966	Antal årsarbetare inom insatser för funktionsnedsatta i särskilt boende dividerat med antal brukare med insatser i särskilt boende enl SoL. Avser egen regi.
967	Antal årsarbetare inom insatser för personer med funktionsnedsättning enl SoL/HSL i egen regi, dividerat med antal invånare 0-64 år som bor permanent i särskilda boendeformer i egen regi eller har beviljats hemtjänst i ordinärt boende i kommunal regi.
968	Antal årsarbetare inom ordinärt boende äldreomsorg dividerat med antal brukare med hemtjänst i ordinärt boende äldreomsorg. Avser egen regi.
969	Antal årsarbetare inom särskilt boende äldreomsorg dividerat med antal brukare i särskilt boende . Avser egen regi.
970	Antal årsarbetare inom äldre- och funktionshindrade dividerat med antal invånare totalt 31/12 . Avser egen regi.
971	Antal årsarbetare inom äldreomsorg dividerat med antal brukare inom äldreomsorg. Avser egen regi.
972	Antal årsarbetare totalt med pedagogisk högskoleexamen (förskollärar-, fritidspedagog- respektive lärarutbildning) totalt som arbetar med barn i fritidshem dividerat med totalt antal årsarbetare i fritidshem. Antal anställda som arbetar med barn har omräk
973	Antal årsarbetare totalt med pedagogisk högskoleexamen (förskollärar-, fritidspedagog- respektive lärarutbildning) totalt som arbetar med barn i förskola dividerat med totalt antal årsarbetare i förskolan. Uppgiften avser läsår, mätt 15/10.
974	Antal årsarbeten i hemtjänst, dividerat med antal personer 65+ som beviljats hemtjänst. Källa Socialstyrelsen Äldreguiden
975	Antal årsarbeten i äldreboende/korttidsboende, dividerat med antal personer som bor i äldreboende och korttidsboende. Källa Socialstyrelsen Äldreguiden
976	Antal årsarbeten som utförs av timavlönad omvårdnadspersonal, dividerat med totalt antal utförda årsarbeten av omvårdnadspersonal. Källa Socialstyrelsen Äldreguiden
977	Antal ögon som uppnått 1 rads synförbättring eller mer efter 12 mån behandling dividerat med antal ögon som fått behandling i 12 mån. I Makulregistret registreras synförbättring i antalet förbättrade bokstäver på ETDRS-syntavla. 5 bokstäver motsvarar en r
978	Antal öppet arbetslösa och personer i program med aktivitetsstöd i åldern 18-64 år dividerat med antal invånare 18-64 år. Avser statistik från mars månad år T. Källa: Arbetsförmedlingen och SCB.
979	Antal överlevande 30 dagar efter hjärtstopp där HLR (hjärt-lungräddning) startats dividerat med samtliga hjärtstopp utanför sjukhus där HLR har startats. Källa Nationellt kvalitetsregister: Nationellt Register för Hjärtstopp
980	Antal övriga vuxna inom IFO med vård- och behandlingsinsatser i heldygnsvård (frivillig institutionsvård och familjehemsvård) den 1/11 dividerat med antal invånare 21-64 år den 31/12 och multiplicerat med 100
981	Antalet artroskopier med huvuddiagnos knäartros eller vissa andra sjukliga förändringar i knäled per 100 000 invånare. I beräkningarna har korrigeringar gjorts för skillnader i befolkningens åldersstruktur mellan olika landsting. Åldersstandardiserade ant
982	Antalet barn som avlidit inom 28 dygn efter förlossningen per 1000 levande födda under samma period. Åldersstandardisering har gjorts med samtliga förlösta kvinnor under samma period som standardpopulation. Avser sammantaget värde för ett femårsintervall 
983	Antalet idrottsföreningar med LOK-stöd (Statlig lokalt aktivitetsstöd) med flickdominerad verksamhet, dividerat med totalt antal idrottsföreningar med LOK-stöd. LOK-stöd ges till föreningar med aktiviteter för pojkar och flickor 7-20 år samt för handikapp
984	Antalet idrottsföreningar med LOK-stöd (Statlig lokalt aktivitetsstöd) med pojkdominerad verksamhet, dividerat med totalt antal idrottsföreningar med LOK-stöd. LOK-stöd ges till föreningar med aktiviteter för pojkar och flickor 7-20 år samt för handikappi
985	Antalet idrottsföreningar med LOK-stöd (Statlig lokalt aktivitetsstöd) med varken pojkdominerad eller flickdominerad verksamhet, dividerat med totalt antal idrottsföreningar med LOK-stöd. LOK-stöd ges till föreningar med aktiviteter för pojkar och flickor
986	Antalet inrapporterade av sjukvården väntade dödsfall där individuell information om att vården går över till vård i livets slutskede har givits av läkare och dokumenterats i den medicinska journalen. I de fall personalen har bedömt att patienten saknar f
987	Antalet nyregistrerade företag per 1000 invånare i kommunen. Källa: Nyföretagarcentrums företagsbarometer.
988	Antalet personer som hämtat ut antibiotika i förhållande till hela befolkningen. Åldersstandardiserat med 2000 års befolkning som standardpopulation. Källa: Läkemedelsregistret, Socialstyrelsen.
989	Antalet utförda operationer av livmoderframfall i dagkirurgi  av totala antalet utförda operationer av livmoderframfall, d.v.s. även operationer utförda inom slutenvården. Patientregistret, Epidemiologiskt centrum (Epc), Socialstyrelsen
990	Antalet utförda operationer av ljumskbråck i dagkirurgi  av totala antalet utförda operationer av ljumskbråck, d.v.s. även operationer utförda inom slutenvården. Patientregistret, Epidemiologiskt centrum (Epc), Socialstyrelsen
991	Användes screeningsinstrument för upptäckt av missbruks- och beroendeproblematik inom andra delar av individ- och familjeomsorgen än missbruks- och beroendevården? (Ja=1, Nej =0)\n
992	Används sammanställningar av fel och brister som påtalas av personal för att  analysera och utveckla missbruks- och beroendevården? (Ja=1, Nej =0)\n
993	Används sammanställningar av synpunkter och klagomål från klienter och anhöriga för att analysera och utveckla missbruks- och beroendevården? (Ja=1, Nej =0)\n
994	Används statistik från bedömningsinstrument (t.ex. ASI, DOK, MAPS) för verksamhetsutveckling? (Ja=1, Nej =0)\n
995	Arbetsmarknadsenhetens intäkter (exkl. moms) i kronor för beställda och utförda tjänster år externa aktörer, dvs andra än den egna kommunen, under året. Intäkter för OSA, lönebildningsanställningar, eller andra subventionerade anställningar ingår ej. Även
996	Area för externt inhyrda lokaler och bostäder för landstingsverksamhet. Redovisas i form av antal kvadratmeter BRA (bruksarea). Avser 31/12. Avser samtliga sjukhus. Källa Egna uppgifter i landstinget
