key	value
814	Månadsavlönad personal, landstingsanställda i ledningsarbete, antal
815	Månadsavlönad personal, landstingsanställda i primärvård, antal
816	Månadsavlönad personal, landstingsanställda i rehabilitering o förebyggande verks, antal
817	Månadsavlönad personal, landstingsanställda i skol- o barnomsorgsarbete, antal
818	Månadsavlönad personal, landstingsanställda i socialt o kurativt arbete, antal
819	Månadsavlönad personal, landstingsanställda i spec psykiatrisk vård, antal
820	Månadsavlönad personal, landstingsanställda i spec somatisk vård, antal
821	Månadsavlönad personal, landstingsanställda i städ, tvätt och renhållning, antal
822	Månadsavlönad personal, landstingsanställda i tandvård övriga, antal
823	Månadsavlönad personal, landstingsanställda i tandvård, antal
824	Månadsavlönad personal, landstingsanställda i utbildning och kultur, antal
825	Månadsavlönad personal, landstingsanställda i övrig hälso o sjukvård, antal
826	Månadsavlönad personal, landstingsanställda i övrig verksamhet, antal
827	Månadsavlönad personal, landstingsanställda icke specialistkompetenta läkare, antal
828	Månadsavlönad personal, landstingsanställda ingenjörer m fl, antal
829	Månadsavlönad personal, landstingsanställda logopeder, antal
830	Månadsavlönad personal, landstingsanställda läkarsekreterare, antal
831	Månadsavlönad personal, landstingsanställda psykologer, antal
832	Månadsavlönad personal, landstingsanställda psykoterapeuter, antal
833	Månadsavlönad personal, landstingsanställda sjukgymnaster, antal
834	Månadsavlönad personal, landstingsanställda sjukhustekniker, lab personal, antal
835	Månadsavlönad personal, landstingsanställda sjuksköterskor, antal
836	Månadsavlönad personal, landstingsanställda specialistkompetenta läkare, antal
837	Månadsavlönad personal, landstingsanställda tandhygienister, antal
838	Månadsavlönad personal, landstingsanställda tandläkare, antal
839	Månadsavlönad personal, landstingsanställda tandsköterskor, antal
840	Månadsavlönad personal, landstingsanställda tekniker, antal
841	Månadsavlönad personal, landstingsanställda undersköterskor och skötare, antal
842	Månadsavlönad personal, landstingsanställda övriga, antal
843	Månadsavlönad personal, tillsvidareanställda i kommunen, antal
844	Månadsavlönad personal, totalt antal landstingsanställda
845	Månadsavlönad personal, totalt kommunalt anställda, antal
846	Månadsavlönad personal, visstidsanställda i kommunen, antal
847	Nettoinvesteringar i kommunen, andel (%) av skatt & generella statsbidrag
848	Nettokostnad affärsverksamhet, kr/inv
849	Nettokostnad alkoholtillstånd m.m, kr/inv
850	Nettokostnad all hemsjukvård (exkl. läkemedel), kr/inv
851	Nettokostnad allmän fritidsverksamhet, kr/inv
852	Nettokostnad allmän kulturverksamhet, kr/inv
853	Nettokostnad allmän regional utveckling, kr/inv
854	Nettokostnad allmänläkarvård inkl. jourverks i primärvård (exkl. läkemedel), kr/inv
855	Nettokostnad ambulans- och sjuktransporter, kr/inv
856	Nettokostnad arbetsmarknadsåtgärder, kr/inv
857	Nettokostnad arbetsområden och lokaler, kr/inv
858	Nettokostnad avfallshantering, kr/inv
859	Nettokostnad barn och ungdomsvård, kr/inv
860	Nettokostnad barnhälsovård i primärvård (exkl. läkemedel), kr per barn 0-6 år
861	Nettokostnad bibliotek, kr/inv
862	Nettokostnad bostadsverksamhet, kr/inv
863	Nettokostnad buss, bil och spårbunden trafik, kr/inv
864	Nettokostnad egentlig verksamhet, kr/inv
865	Nettokostnad ekonomiskt bistånd, kr/inv
866	Nettokostnad elförsörjning + gasförsörjning, kr/inv
867	Nettokostnad energi, vatten och avfall, kr/inv
868	Nettokostnad exkl. statsbidrag obligatorisk särskola, kr/elev
869	Nettokostnad exkl. statsbidrag och försäljning till andra kommuner och landsting grundl. vuxenutbildning, kr/heltids studerande
870	Nettokostnad exkl. statsbidrag och försäljning till andra kommuner och landsting gymnas. vuxenutbildning, kr/heltids studerande
871	Nettokostnad exkl. statsbidrag och försäljning till andra kommuner och landsting vuxenutbildning, kr/inv 20-64 år
872	Nettokostnad familjehemsvård barn och unga, kr/inv
873	Nettokostnad familjehemsvård vuxna missbrukare, kr/inv
874	Nettokostnad familjerätt, kr/inv
875	Nettokostnad fjärrvärmeförsörjning, kr/inv
876	Nettokostnad flygtrafik, kr/inv
877	Nettokostnad flyktingmottagande, kr/inv
878	Nettokostnad folkhälsofrågor, kr/inv
879	Nettokostnad FoU avseende hälso- och sjukvård, kr/inv
880	Nettokostnad fritidsgårdar, kr/inv
881	Nettokostnad fritidshem, kr/inv
882	Nettokostnad fritidsverksamhet, kr/inv
883	Nettokostnad fysisk o. teknisk planering, bostadsförbättringar, kr/inv
884	Nettokostnad färdtjänst/riksfärdtjänst, kr/inv
885	Nettokostnad för all hälso- och sjukvård exkl tandvård, kr/inv
886	Nettokostnad för insatser enl LSS kr/inv
887	Nettokostnad förskola och skolbarnsomsorg, kr/inv
888	Nettokostnad förskola och skolbarnsomsorgriket, kr/inv
889	Nettokostnad förskola, kr/inv
890	Nettokostnad förskoleklass, kr/inv
891	Nettokostnad gator och vägar samt parkering, kr/inv
892	Nettokostnad gator, vägar, parkering samt parker, kr/inv
893	Nettokostnad grundläggande vuxenutbildning, kr/inv
894	Nettokostnad grundskola (inkl. förskoleklass), kr/inv
895	Nettokostnad grundskola riket, kr/inv
896	Nettokostnad grundskola, kr/inv
897	Nettokostnad gymnasial vuxenutbildning, kr/inv
898	Nettokostnad gymnasieskola riket, kr/inv
899	Nettokostnad gymnasieskola, kr/inv
900	Nettokostnad gymnasiesärskola, kr/inv
901	Nettokostnad hamnverksamhet, kr/inv
902	Nettokostnad handikapps-/hjälpverksamhet, kr/inv
903	Nettokostnad hälso- och sjukvård (exkl. läkemedel), kr/inv
904	Nettokostnad hälso- och sjukvård totalt (inkl. läkemedel), kr/inv
905	Nettokostnad högskoleutbildn., kr/inv
906	Nettokostnad Idrotts- och fritidsanläggningar, kr/inv
907	Nettokostnad individ- och familjeomsorg riket, kr/inv
908	Nettokostnad individ- och familjeomsorg, kr/inv
909	Nettokostnad infrastruktur, skydd m.m., kr/inv
910	Nettokostnad institutionsvård barn och unga, kr/inv
911	Nettokostnad institutionsvård vuxna missbrukare, kr/inv
912	Nettokostnad kommersiell verksamhet, kr/inv
913	Nettokostnad kommunens verksamhet totalt, kr/inv
914	Nettokostnad kommunikationer, kr/inv
915	Nettokostnad konsument och energirådgivning, kr/inv
916	Nettokostnad kulturverksamhet, kr/inv
917	Nettokostnad lokaler äldreomsorg, kr/inv 65+
918	Nettokostnad läkemedel öppenvård, kr/inv
919	Nettokostnad miljö hälsa och hållbar utveckling, kr/inv
920	Nettokostnad miljö och hälsoskydd, myndighetsutövning, kr/inv
921	Nettokostnad miljö, hälsa, myndighetsutöv mm, kr/inv
922	Nettokostnad missbrukarvård totalt för vuxna, kr/inv
923	Nettokostnad musik- och kulturskola, kr/inv
924	Nettokostnad mödrahälsovård i primärvård (exkl. läkemedel), kr per kvinna 15-54 år
925	Nettokostnad nämnd- och styrelseverksamhet, kr/inv
926	Nettokostnad näringsliv och bostäder, kr/inv
927	Nettokostnad näringslivsfrämjande åtg, kr/inv
928	Nettokostnad obligatorisk särskola, kr/inv
929	Nettokostnad parker, kr/inv
930	Nettokostnad pedagog. oms. 1 - 12 år, kr/inv
931	Nettokostnad politisk verksamhet avseende hälso- och sjukvård, kr/inv
932	Nettokostnad politisk verksamhet avseende regional utveckling, kr/inv
933	Nettokostnad politisk verksamhet, kr/inv
934	Nettokostnad primärvård totalt (exkl. primärvårdsansluten hemsjukvård och läkemedel), kr/inv
935	Nettokostnad primärvårdsansluten hemsjukvård (exkl. läkemedel), kr/inv
936	Nettokostnad psykiatrisk mottagningsverksamhet (exkl. läkemedel), kr/inv
937	Nettokostnad psykiatrisk slutenvård (exkl. läkemedel), kr/inv
938	Nettokostnad regional utveckling totalt, kr/inv
939	Nettokostnad revision, kr/inv
940	Nettokostnad räddningstjänst, kr/inv
941	Nettokostnad sjukgymnastik och arbetsterapi i primärvård (exkl. läkemedel), kr/inv
942	Nettokostnad sjukresor, kr/inv
943	Nettokostnad sjuksköterskevård i primärvård (exkl. läkemedel), kr/inv
944	Nettokostnad sjötrafik, kr/inv
945	Nettokostnad sluten primärvård (exkl. läkemedel), kr/inv
946	Nettokostnad social verksamhet, kr/inv
947	Nettokostnad som andel av skatt & generella statsbidrag kommun, (%)
948	Nettokostnad som andel av skatt & generella statsbidrag koncern, (%)
949	Nettokostnad specialiserad psykiatrisk dagsjukvård (exkl. läkemedel), kr/inv
950	Nettokostnad specialiserad psykiatrisk hemsjukvård (exkl. läkemedel), kr/inv
951	Nettokostnad specialiserad psykiatrisk vård totalt (exkl. läkemedel), kr/inv
952	Nettokostnad specialiserad psykiatrisk vård totalt (exkl. psykiatrisk hemsjukvård och läkemedel), kr/inv
953	Nettokostnad specialiserad somatisk (kroppslig) dagsjukvård (exkl. läkemedel), kr/inv
954	Nettokostnad specialiserad somatisk (kroppslig) hemsjukvård (exkl. läkemedel), kr/inv
955	Nettokostnad specialiserad somatisk (kroppslig) mottagningsverksamhet (exkl. läkemedel), kr/inv
956	Nettokostnad specialiserad somatisk (kroppslig) slutenvård (exkl. läkemedel), kr/inv
957	Nettokostnad specialiserad somatisk (kroppslig) vård totalt (exkl. läkemedel), kr/inv
958	Nettokostnad specialiserad somatisk (kroppslig) vård totalt (exkl. somatisk hemsjukvård och läkemedel), kr/inv
959	Nettokostnad stöd till politiska partier, kr/inv
960	Nettokostnad stöd till studieorganisationer, kr/inv
961	Nettokostnad svenska för invandrare, kr/inv
962	Nettokostnad särskilt riktade insatser, kr/inv
963	Nettokostnad särvux, kr/inv
964	Nettokostnad tandvård (exkl. läkemedel), kr/inv
965	Nettokostnad totalförsvar och samhällsskydd, kr/inv
966	Nettokostnad trafik och infrastruktur, kr/inv
967	Nettokostnad turistverksamhet, kr/inv
968	Nettokostnad uppdragsutb., kr/inv
969	Nettokostnad utbildning, kr/inv
970	Nettokostnad utbildningsverksamhet, kr/inv
971	Nettokostnad vattenförsörjning och avloppshantering, kr/inv
972	Nettokostnad äldre och funktionshindrade enl SoL och HSL totalt, kr/inv
973	Nettokostnad äldre och funktionshindrade, kr/inv
974	Nettokostnad äldreomsorg riket, kr/inv
975	Nettokostnad äldreomsorg, kr/inv
976	Nettokostnad äldreomsorg, kr/inv 65+
977	Nettokostnad öppen fritidsverksamhet, kr/inv
978	Nettokostnad öppen förskola, kr/inv
979	Nettokostnad öppen verksamhet äldre och funktionshindrade, kr/inv
980	Nettokostnad öppna insatser barn och unga, kr/inv
981	Nettokostnad öppna insatser vuxna missbrukare, kr/inv
982	Nettokostnad övrig hälso- och sjukvård totalt, kr/inv
983	Nettokostnad övrig politisk verksamhet, kr/inv
984	Nettokostnad övrig primärvård (exkl. läkemedel), kr/inv
985	Nettokostnad övrig vuxenvård, kr/inv
986	Nettokostnad övrigt inom övrig hälso- och sjukvård, kr/inv
987	Nettokostnader totalt, kr/inv
988	Nivåjustering, kr/inv (-2004)
989	Omsättningstillgångar kommunen, kr/inv
990	Omsättningstillgångar koncernen, kr/inv
991	Omsättningstillgångar landsting, kr/inv
992	Omsättningstillgångar landstingskoncern, kr/inv
993	Pensionsförpl o löneskatt ej redov i balansräkning kommun, kr/inv
994	Pensionsförpl o löneskatt ej redov i balansräkning landsting, kr/inv
995	Pensionsförpl o löneskatt ej redov i balansräkning landstingskoncern, kr/inv
996	Personalkostnad insatser enl LSS/LASS, egen regi, kr/årsarbetare
997	Personalkostnad insatser för funktionsnedsatta enl SoL, egen regi, kr/årsarbetare
998	Personalkostnad insatser för funktionsnedsatta enl SoL/HSL, egen regi, kr/brukare
999	Personalkostnad insatser för funktionsnedsatta i ordinärt boende, egen regi, kr/brukare
1000	Personalkostnad insatser för funktionsnedsatta i ordinärt boende, egen regi, kr/årsarbetare
1001	Personalkostnad insatser för funktionsnedsatta i särskilt boende, egen regi, kr/brukare
1002	Personalkostnad insatser för funktionsnedsatta i särskilt boende, egen regi, kr/årsarbetare
1003	Personalkostnad ordinärt boende äldreomsorg, egen regi, kr/brukare
1004	Personalkostnad ordinärt boende äldreomsorg, egen regi, kr/årsarbetare
1005	Personalkostnad som andel av kostnaden för den kommunala förskolan, andel (%)
1006	Personalkostnad som andel av kostnaden för kommunala fritidshem, andel (%)
1007	Personalkostnad särskilt boende äldreomsorg, egen regi, kr/brukare
1008	Personalkostnad särskilt boende äldreomsorg, egen regi, kr/årsarbetare
1009	Personalkostnad äldreomsorg, egen regi, kr/brukare
1010	Personalkostnad äldreomsorg, egen regi, kr/årsarbetare
1011	Personalkostnader som andel av verksamhetens kostnader, andel (%)
1012	Personalkostnader, kr/inv
1013	Personer 65+ i ordinärt boende med hemtjänst i enskild regi, andel (%)
1014	Personer 65+ i särskilda boendeformer i enskild regi, andel (%)
1015	Personer 80+ i särskilda boendeformer av antal personer 65+ i särskilda boendeformer, andel (%)
1016	Personer med boende enligt LSS, andel (%) av totalt antal personer med insatser enligt LSS
1017	Personer med daglig verksamhet, andel (%) av totalt antal personer med insatser enligt LSS (%)
1018	Regleringsbidrag/avgift, kr/inv
1019	Regleringsbidrag/avgift, kr/inv (2005-)
1020	Regleringsbidrag/avgift, kr/inv. 1 nov fg år
1021	Resultat före e.o. poster som andel av  nettokostnader, koncernen, (%)
1022	Resultat före e.o. poster som andel av nettokostnader, landstinget (%)
1023	Resultat före e.o. poster,  landstinget, kr/inv
1024	Resultat före e.o. poster, koncernen, kr/inv
1025	Resultat före extord poster företag, kr/inv
1026	Resultat före extraord. poster (kommunen), andel (%) av skatt & generella statsbidrag
1027	Resultat före extraord. Poster (koncernen), andel (%) av skatt & generella statsbidrag
1028	Resultat före extraord. poster som andel av skatt & generella statsbidrag koncern, (%)
1029	Resultat före extraordinära poster kommunen, kr/inv
1030	Resultat före extraordinära poster koncernen, kr/inv
1031	Rökare vid inskrivning till mödrahälsovård i graviditetsvecka 8-12, andel (%)
1032	Rörelsekapital kommun, kr/inv
1033	Rörelsekapital kommunkoncern, kr/inv
1034	Rörelsekapital landsting, kr/inv
1035	Rörelsekapital landstingskoncernen, kr/inv
1036	Sjukfrånvaro för anställda < 30 år, (%)
1037	Sjukfrånvaro för anställda < 30 år, andel (%)
1038	Sjukfrånvaro för anställda > 49 år, (%)
1039	Sjukfrånvaro för anställda > 49 år, andel (%)
1040	Sjukfrånvaro för anställda 30-49 år, (%)
1041	Sjukfrånvaro för anställda 30-49 år, andel (%)
1042	Sjukfrånvaro mer än 59 dagar som andel av total sjukfrånvaro, (%)
1043	Sjukfrånvaro totalt, (%)
1044	Sjukfrånvaro totalt, andel (%)
1045	Självfinansieringsgrad av investeringar, andel (%)
1046	Självfinansieringsgrad för kommunens nettoinvesteringar, (%)
1047	Självfinansieringsgrad för kommunens verksamhet, (%)
1048	Självmord bland psykiatripatienter, andel (%)
1049	Sjömansskatt kommun, kr/inv (-1998)
1050	Skatteavräkning kommun, kr/inv
1051	Skatteintäkter kommun, kr/inv
1052	Skatteintäkter landsting, kr/inv
1053	Skatteintäkter landstingskoncern, kr/inv
1054	Skatteintäkter och generella statsbidrag koncernen, kr/inv
1055	Skattekraft kommun, kr/inv
1056	Skattekraft kommun, uppräknad, kr/inv. 1 nov fg år
1057	Skattekraft landsting, uppräknad, kr/inv. 1 nov fg år. 1 nov fg år
1058	Skattekraft som andel av rikets medelskattekraft kommun, (%)
1059	Skattekraft som andel av rikets medelskattekraft landsting, (%)
1060	Skattekraft, kr/inv
1061	Skattekraft, kr/inv. 1 nov fg år
1062	Skattesats efter kompensation, (%)
1063	Skattesats till kommun
1064	Skattesats till landsting
1065	Skattesats till landstinget, (%)
1066	Skattesats, totalt
1067	Skillnad nyckeltal enl Sos och RS, kr/inv
1068	Skillnad utjämningesystemet enl resultaträkning och SCB, kr/inv
1069	Skuldavsättningar exkl. för pensioner landsting, kr/inv
1070	Skuldavsättningar exkl. för pensioner landstingskoncern, kr/inv
1071	Skulder totalt kommun, kr/inv
1072	Skulder totalt koncern, kr/inv
1073	Skulder totalt landsting, kr/inv
1074	Skulder totalt landstingskoncern, kr/inv
1075	Soliditet inkl pensionsåtag. kommun, (%)
1076	Soliditet inkl pensionsåtag. koncern, (%)
1077	Soliditet kommun, (%)
1078	Soliditet koncern, (%)
1079	Soliditet, landstinget, (%)
1080	Soliditet, landstingskoncernen, (%)
1081	Standardkostnad barn och ungdom med utländsk bakgrund, kr/inv
1082	Standardkostnad barn och utbildning, kr/inv
1083	Standardkostnad bebyggelsestruktur, kr/inv
1084	Standardkostnad befolkningsförändring, kr/inv
1085	Standardkostnad förskoleverksamhet, kr/inv
1086	Standardkostnad grundskola och förskoleklass, kr/inv
1087	Standardkostnad gymnasieskola, kr/inv
1088	Standardkostnad i utjämningssystemet för LSS, kr/inv
1089	Standardkostnad individ- och familjeomsorg, kr/inv
1090	Standardkostnad kollektivtrafik, kr/inv
1091	Standardkostnad löner, kr/inv
1092	Standardkostnad vård och omsorg om äldre, kr/inv
1093	Standardkostnadskvot äldreomsorg, kr/inv 65+
1094	Strukturbidrag, kr/inv
1095	Strukturbidrag, kr/inv (2005-)
1096	Strukturbidrag, kr/inv. 1 nov fg år
1097	Strukturkostnad kommunen, kr/inv
1098	Strukturårsjusterad standardkostnad förskola och skolbarnsomsorg riket, kr/inv
1099	Strukturårsjusterad standardkostnad förskola och skolbarnsomsorg, kr/inv
1100	Strukturårsjusterad standardkostnad grundskola riket, kr/inv
1101	Strukturårsjusterad standardkostnad grundskola, kr/inv
1102	Strukturårsjusterad standardkostnad gymnasieskola riket, kr/inv
1103	Strukturårsjusterad standardkostnad gymnasieskola, kr/inv
1104	Strukturårsjusterad standardkostnad individ- och familjeomsorg riket, kr/inv
1105	Strukturårsjusterad standardkostnad individ- och familjeomsorg, kr/inv
1106	Strukturårsjusterad standardkostnad äldreomsorg riket, kr/inv
1107	Strukturårsjusterad standardkostnad äldreomsorg, kr/inv
1108	Strukturårsjusterad standardkostnadskvot förskola och skolbarnomsorg, index
1109	Strukturårsjusterad standardkostnadskvot grundskola, index
1110	Strukturårsjusterad standardkostnadskvot gymnasieskola, index
1111	Strukturårsjusterad standardkostnadskvot individ- och familjeomsorg, index
1112	Strukturårsjusterad standardkostnadskvot äldreomsorg, index
1113	Sökande till gymnasieskolan intagna på 1:a handsval, andel (%)
1114	Testnyckelt
1115	Tillgångar totalt kommun, kr/inv
1116	Tillgångar totalt koncern, kr/inv
1117	Tillgångar totalt landsting, kr/inv
1118	Tillgångar totalt landstingskoncern, kr/inv
1119	U. 1-årsöverlevnad för patienter som diagnostiserats med lungcancer, andel (%)
1120	U. 28-dagars dödlighet bland sjukhusvårdade efter stroke (åldersstandardiserat), 3-årsm., andel (%)
1121	U. 28-dagars dödlighet efter hjärtinfarkt bland sjukhusvårdade, andel (%)
1122	U. 28-dagars dödlighet efter hjärtinfarkt, andel (%)
1123	U. 28-dagars dödlighet efter stroke (åldersstandardiserat), andel (%)
1124	U. 5-årsöverlevnad bröstcancer, andel (%)
1125	U. 5-årsöverlevnad tjocktarmscancer, andel (%)
1126	U. 5-årsöverlevnad ändtarmscancer, andel (%)
1127	U. Aborter bland kvinnor 15-19 år, 3-årsm, antal/1000
1128	U. Aborter för kvinnor 19 år eller yngre, antal/1000 kvinnor 15 - 19 år
1129	U. Aborter före nionde graviditetsveckan, andel (%)
1130	U. ADL-oberoende 3 månader efter akutfas av stroke, andel (%)
1131	U. Adresser, antal
1132	U. Akut hjärtinfarkt, antal/100 000 inv
1133	U. AME-deltagare avslutade på FAS 3, antal
1134	U. AME-deltagare avslutade på FAS 3, antal kvinnor
1135	U. AME-deltagare avslutade på FAS 3, antal män
1136	U. AME-deltagare i åldrarna 16-24 år, andel (%)
1137	U. AME-deltagare i åldrarna 16-24 år, andel (%) kvinnor
1138	U. AME-deltagare i åldrarna 16-24 år, andel (%) män
1139	U. AME-deltagare i åldrarna 25-65 år, andel (%)
1140	U. AME-deltagare i åldrarna 25-65 år, andel (%) kvinnor
1141	U. AME-deltagare i åldrarna 25-65 år, andel (%) män
1142	U. AME-deltagare inskrivna på FAS 3, antal
1143	U. AME-deltagare inskrivna på FAS 3, antal kvinnor
1144	U. AME-deltagare inskrivna på FAS 3, antal män
1145	U. AME-deltagare med annan instans som uppdragsgivare, andel (%)
1146	U. AME-deltagare med annan instans som uppdragsgivare, andel (%) kvinnor
1147	U. AME-deltagare med annan instans som uppdragsgivare, andel (%) män
1148	U. AME-deltagare med arbetsförmedlingen som uppdragsgivare, andel (%)
1149	U. AME-deltagare med arbetsförmedlingen som uppdragsgivare, andel (%) kvinnor
1150	U. AME-deltagare med arbetsförmedlingen som uppdragsgivare, andel (%) män
1151	U. AME-deltagare med eftergymnasial utbildning, andel (%)
1152	U. AME-deltagare med eftergymnasial utbildning, andel (%) kvinnor
1153	U. AME-deltagare med eftergymnasial utbildning, andel (%) män
1154	U. AME-deltagare med funktionsnedsättning, andel (%)
1155	U. AME-deltagare med funktionsnedsättning, andel (%) kvinnor
1156	U. AME-deltagare med funktionsnedsättning, andel (%) män
1157	U. AME-deltagare med försäkringskassan som uppdragsgivare, andel (%)
1158	U. AME-deltagare med försäkringskassan som uppdragsgivare, andel (%) kvinnor
1159	U. AME-deltagare med försäkringskassan som uppdragsgivare, andel (%) män
1160	U. AME-deltagare med högst förgymnasial utbildning, andel (%)
1161	U. AME-deltagare med högst förgymnasial utbildning, andel (%) kvinnor
1162	U. AME-deltagare med högst förgymnasial utbildning, andel (%) män
1163	U. AME-deltagare med högst gymnasial utbildning, andel (%)
1164	U. AME-deltagare med högst gymnasial utbildning, andel (%) kvinnor
1165	U. AME-deltagare med högst gymnasial utbildning, andel (%) män
1166	U. AME-deltagare med individen själv som uppdragsgivare, andel (%)
1167	U. AME-deltagare med individen själv som uppdragsgivare, andel (%) kvinnor
1168	U. AME-deltagare med individen själv som uppdragsgivare, andel (%) män
1169	U. AME-deltagare med introduktionsenhet/flyktingenhet som uppdragsgivare, andel (%)
1170	U. AME-deltagare med introduktionsenhet/flyktingenhet som uppdragsgivare, andel (%) kvinnor
1171	U. AME-deltagare med introduktionsenhet/flyktingenhet som uppdragsgivare, andel (%) män
1172	U. AME-deltagare med kommunalt finansierade feriejobb, antal
1173	U. AME-deltagare med kommunalt finansierade feriejobb, antal kvinnor
1174	U. AME-deltagare med kommunalt finansierade feriejobb, antal män
1175	U. AME-deltagare med slutförda uppdrag, andel (%)
1176	U. AME-deltagare med slutförda uppdrag, andel (%) kvinnor
1177	U. AME-deltagare med slutförda uppdrag, andel (%) män
1178	U. AME-deltagare med socialtjänst/försörjningsstödsenhet som uppdragsgivare, andel (%)
1179	U. AME-deltagare med socialtjänst/försörjningsstödsenhet som uppdragsgivare, andel (%) kvinnor
1180	U. AME-deltagare med socialtjänst/försörjningsstödsenhet som uppdragsgivare, andel (%) män
1181	U. AME-deltagare med statligt finansierade feriejobb, antal
1182	U. AME-deltagare med statligt finansierade feriejobb, antal kvinnor
1183	U. AME-deltagare med statligt finansierade feriejobb, antal män
1184	U. AME-deltagare nyanlända i introduktion, andel (%)
1185	U. AME-deltagare nyanlända i introduktion, andel (%) kvinnor
1186	U. AME-deltagare nyanlända i introduktion, andel (%) män
1187	U. AME-deltagare som blivit överförd till annan myndighet, andel (%)
1188	U. AME-deltagare som blivit överförd till annan myndighet, andel (%) kvinnor
1189	U. AME-deltagare som blivit överförd till annan myndighet, andel (%) män
1190	U. AME-deltagare som gått till osubventionerat arbete, andel (%)
1191	U. AME-deltagare som gått till osubventionerat arbete, andel (%) kvinnor
1192	U. AME-deltagare som gått till osubventionerat arbete, andel (%) män
1193	U. AME-deltagare som gått till studier, andel (%)
1194	U. AME-deltagare som gått till studier, andel (%) kvinnor
1195	U. AME-deltagare som gått till studier, andel (%) män
1196	U. AME-deltagare som gått till subventionerat arbete, andel (%)
1197	U. AME-deltagare som gått till subventionerat arbete, andel (%) kvinnor
1198	U. AME-deltagare som gått till subventionerat arbete, andel (%) män
1199	U. AME-deltagare som hade insats i < 1 månad, andel (%)
1200	U. AME-deltagare som hade insats i < 1 månad, andel (%) kvinnor
1201	U. AME-deltagare som hade insats i < 1 månad, andel (%) män
1202	U. AME-deltagare som hade insats i > 6 månader, andel (%)
1203	U. AME-deltagare som hade insats i > 6 månader, andel (%) kvinnor
1204	U. AME-deltagare som hade insats i > 6 månader, andel (%) män
1205	U. AME-deltagare som hade insats i 1-3 månader, andel (%)
1206	U. AME-deltagare som hade insats i 1-3 månader, andel (%) kvinnor
1207	U. AME-deltagare som hade insats i 1-3 månader, andel (%) män
1208	U. AME-deltagare som hade insats i 4-6 månader, andel (%)
1209	U. AME-deltagare som hade insats i 4-6 månader, andel (%) kvinnor
1210	U. AME-deltagare som hade insats i 4-6 månader, andel (%) män
1211	U. AME-deltagare som inte gått till arbete/studier/annan myndighet/slutförda uppdrag, andel (%)
1212	U. AME-deltagare som inte gått till arbete/studier/annan myndighet/slutförda uppdrag, andel (%) kvinnor
1213	U. AME-deltagare som inte gått till arbete/studier/annan myndighet/slutförda uppdrag, andel (%) män
1214	U. AME-deltagare som varit i utanförskap mer än 6 månader, andel (%)
1215	U. AME-deltagare som varit i utanförskap mer än 6 månader, andel (%) kvinnor
1216	U. AME-deltagare som varit i utanförskap mer än 6 månader, andel (%) män
1217	U. AME-deltagare som varit i utanförskap mindre än 6 månader, andel (%)
1218	U. AME-deltagare som varit i utanförskap mindre än 6 månader, andel (%) kvinnor
1219	U. AME-deltagare som varit i utanförskap mindre än 6 månader, andel (%) män
1220	U. Andel av maxpoäng för omsorgs- och serviceutbud i hemtjänst, (%)
1221	U. Andel miljöbilar av totalt antal bilar i hela den geografiska kommunen, (%)
1222	U. Andel som får kontakt med handläggare via telefon, (%)
1223	U. Andel som får svar på e-post inom två dagar, (%)
1224	U. Andel som upplever ett gott bemötande vid kontakt med kommunen, (%)
1225	U. Anhöriga/närstående som får avlösning per invånare 65+, andel (%)
1226	U. Anmälda brott om skadegörelse per 1 000 inv.
1227	U. Anmälda stöld- och tillgreppsbrott, antal/1000 inv
1228	U. Anmälda våldsbrott, antal/1000 inv
1229	U. Anställda handläggare barn och unga med socionomexamen och minst ett års yrkeserfarenhet av socialt arbete, andel (%)
1230	U. Anställda lantmäteri, antal
1231	U. Antal närvarande barn per årsarbetare i förskolan
1232	U. Antibiotikaanvändning - Fluorokinoloner,  DDD/1000 inv
1233	U. Antibiotikaanvändning - Tetracykliner, DDD/1000 inv
1234	U. Antibiotikaanvändning - Total receptförskrivning, antal/1000 inv
1235	U. Antibiotikabehandlade i befolkningen, antal/1000 inv
1236	U. Användning standardiserade bedömningsinstrument (Ja=1, Nej=0)
1237	U. Används fel och brister för utveckla missbruks- och beroendevården? (Ja=1, Nej=0)
1238	U. Används klagomål för att analysera och utveckla missbruks- och beroendevården? (Ja=1, Nej =0)
1239	U. Används screeninginstrument (Ja=1, Nej=0)
1240	U. Används statistik från bedömmningsintrument (Ja=1, Nej=0)
1241	U. Area egna lokaler (sjukhus kategori 1), kvm BRA
1242	U. Area egna lokaler (sjukhus kategori 2), kvm BRA
1243	U. Area egna lokaler (sjukhus kategori 3), kvm BRA
1244	U. Area egna lokaler (sjukhus), kvm BRA
1245	U. Area egna lokaler (vårdcentraler), kvm BRA
1246	U. Area egna lokaler (övriga anläggningar), kvm BRA
1247	U. Area egna lokaler, kvm BRA
1248	U. Area externt uthyrda lokaler (sjukhus kategori 1), kvm BRA
1249	U. Area externt uthyrda lokaler (sjukhus kategori 2), kvm BRA
1250	U. Area externt uthyrda lokaler (sjukhus kategori 3), kvm BRA
1251	U. Area externt uthyrda lokaler (sjukhus), kvm BRA
1252	U. Area externt uthyrda lokaler (vårdcentraler), kvm BRA
1253	U. Area externt uthyrda lokaler (övriga anläggningar), kvm BRA
1254	U. Area externt uthyrda lokaler, kvm BRA
1255	U. Area inhyrda lokaler (sjukhus kategori 1) och bostäder, kvm BRA
